UTC,air_temp,M1,M2,M3,AMB,OBStar,OBPort,FPA,ROIC,boardid,med_counts,sun_alt
60753.96210815972,13.3,7.642,8.995,306.07,11.002,17.97883423437596,18.84496869661339,-32.54553131203227,-20.13519458007806,3,19468.0,34.15847364939272
60753.96210815972,13.3,7.642,8.995,306.07,11.002,17.97883423437596,18.84496869661339,-37.57210997984572,-34.81986650390627,4,12324.0,34.15847364939272
60754.62401976852,9.4,-999.0,-999.0,-999.0,-999.0,12.76351987086305,13.30323666132066,-30.82114829772468,-26.23735947265618,2,14070.0,13.32113016951023
60754.62401976852,9.4,-999.0,-999.0,-999.0,-999.0,12.76351987086305,13.30323666132066,-23.87214212066408,-19.06536249999999,6,12839.0,13.32113016951023
60754.62401976852,9.4,-999.0,-999.0,-999.0,-999.0,12.76351987086305,13.30323666132066,-32.39634360879592,-26.4863806152344,5,18608.0,13.32113016951023
60754.62401976852,9.4,-999.0,-999.0,-999.0,-999.0,12.76351987086305,13.30323666132066,-25.64625436938383,-21.8979434570312,1,14530.0,13.32113016951023
60754.62401976852,9.4,-999.0,-999.0,-999.0,-999.0,12.76351987086305,13.30323666132066,-32.54553131203227,-21.63599526367182,3,16031.0,13.32113016951023
60754.62401976852,9.4,-999.0,-999.0,-999.0,-999.0,12.76351987086305,13.30323666132066,-37.93199259730176,-34.93092487792973,4,11755.0,13.32113016951023
60754.47999017361,7.5,3.994,3.474,320.224,2.753,12.27394153629968,13.03847078663391,-29.02173521044438,-26.02040541992181,2,13939.0,-29.31118376991011
60754.47999017361,7.5,3.994,3.474,320.224,2.753,12.27394153629968,13.03847078663391,-23.51225950320799,-20.37587500000001,6,12732.0,-29.31118376991011
60754.47999017361,7.5,3.994,3.474,320.224,2.753,12.27394153629968,13.03847078663391,-32.39634360879592,-26.70512968749995,5,18413.0,-29.31118376991011
60754.47999017361,7.5,3.994,3.474,320.224,2.753,12.27394153629968,13.03847078663391,-25.64625436938383,-22.00622148437492,1,14602.0,-29.31118376991011
60754.47999017361,7.5,3.994,3.474,320.224,2.753,12.27394153629968,13.03847078663391,-32.54553131203227,-21.63599526367182,3,16059.0,-29.31118376991011
60754.47999017361,7.5,3.994,3.474,320.224,2.753,12.27394153629968,13.03847078663391,-37.93199259730176,-35.04198325195313,4,11725.0,-29.31118376991011
60754.40726940972,8.4,4.388,3.967,292.806,2.851,12.49990110414837,13.113294933123,-28.66185259298828,-26.02040541992181,2,13957.0,-47.56614906870143
60754.40726940972,8.4,4.388,3.967,292.806,2.851,12.49990110414837,13.113294933123,-23.87214212066408,-19.50219999999996,6,12748.0,-47.56614906870143
60754.40726940972,8.4,4.388,3.967,292.806,2.851,12.49990110414837,13.113294933123,-32.39634360879592,-26.5957551513672,5,18385.0,-47.56614906870143
60754.40726940972,8.4,4.388,3.967,292.806,2.851,12.49990110414837,13.113294933123,-26.00613698683981,-21.8979434570312,1,14612.0,-47.56614906870143
60754.40726940972,8.4,4.388,3.967,292.806,2.851,12.49990110414837,13.113294933123,-32.9054139294883,-21.63599526367182,3,16054.0,-47.56614906870143
60754.40726940972,8.4,4.388,3.967,292.806,2.851,12.49990110414837,13.113294933123,-37.57210997984572,-34.93092487792973,4,11730.0,-47.56614906870143
60754.16480072917,7.4,7.642,8.009,785.435,5.208,14.5976800859817,15.06095122464727,-26.502556888252,-26.23735947265618,2,14401.0,-25.2137385992234
60754.16480072917,7.4,7.642,8.009,785.435,5.208,14.5976800859817,15.06095122464727,-23.87214212066408,-19.50219999999996,6,13102.0,-25.2137385992234
60754.16480072917,7.4,7.642,8.009,785.435,5.208,14.5976800859817,15.06095122464727,-33.11610884370805,-26.5957551513672,5,18818.0,-25.2137385992234
60754.16480072917,7.4,7.642,8.009,785.435,5.208,14.5976800859817,15.06095122464727,-25.64625436938383,-21.68138740234372,1,15085.0,-25.2137385992234
60754.16480072917,7.4,7.642,8.009,785.435,5.208,14.5976800859817,15.06095122464727,-32.54553131203227,-21.42159516601555,3,16897.0,-25.2137385992234
60754.16480072917,7.4,7.642,8.009,785.435,5.208,14.5976800859817,15.06095122464727,-37.57210997984572,-34.81986650390627,4,11901.0,-25.2137385992234
60754.36450581018,8.5,4.684,4.46,284.492,2.949,12.4043040032343,13.22841251483156,-27.58220474062011,-25.91192839355466,2,14044.0,-54.63770507396835
60754.36450581018,8.5,4.684,4.46,284.492,2.949,12.4043040032343,13.22841251483156,-23.87214212066408,-19.61140937499999,6,12813.0,-54.63770507396835
60754.36450581018,8.5,4.684,4.46,284.492,2.949,12.4043040032343,13.22841251483156,-32.39634360879592,-26.37700607910153,5,18536.0,-54.63770507396835
60754.36450581018,8.5,4.684,4.46,284.492,2.949,12.4043040032343,13.22841251483156,-25.64625436938383,-21.78966542968743,1,14553.0,-54.63770507396835
60754.36450581018,8.5,4.684,4.46,284.492,2.949,12.4043040032343,13.22841251483156,-32.54553131203227,-21.52879521484368,3,16075.0,-54.63770507396835
60754.36450581018,8.5,4.684,4.46,284.492,2.949,12.4043040032343,13.22841251483156,-37.93199259730176,-35.04198325195313,4,11700.0,-54.63770507396835
60753.97780873843,12.6,7.938,9.192,403.071,11.1,18.11471883282092,18.81949406894316,-28.3019699755323,-26.02040541992181,2,15241.5,29.86941135417008
60753.97780873843,12.6,7.938,9.192,403.071,11.1,18.11471883282092,18.81949406894316,-23.51225950320799,-18.95615312499996,6,13666.0,29.86941135417008
60753.97780873843,12.6,7.938,9.192,403.071,11.1,18.11471883282092,18.81949406894316,-33.47599146116409,-26.81450422363281,5,19521.0,29.86941135417008
60753.97780873843,12.6,7.938,9.192,403.071,11.1,18.11471883282092,18.81949406894316,-26.00613698683981,-21.0317192382812,1,16000.0,29.86941135417008
60753.97780873843,12.6,7.938,9.192,403.071,11.1,18.11471883282092,18.81949406894316,-32.54553131203227,-20.2423946289062,3,19258.0,29.86941135417008
60753.97780873843,12.6,7.938,9.192,403.071,11.1,18.11471883282092,18.81949406894316,-38.29187521475785,-34.81986650390627,4,12335.0,29.86941135417008
60754.54985107639,7.4,3.895,3.277,340.317,2.949,12.36374659687007,12.74034296018268,-29.74150044535645,-25.69497434082029,2,13949.0,-8.93177858927055
60754.54985107639,7.4,3.895,3.277,340.317,2.949,12.36374659687007,12.74034296018268,-23.87214212066408,-19.72061874999997,6,12738.0,-8.93177858927055
60754.54985107639,7.4,3.895,3.277,340.317,2.949,12.36374659687007,12.74034296018268,-32.75622622625201,-26.5957551513672,5,18445.0,-8.93177858927055
60754.54985107639,7.4,3.895,3.277,340.317,2.949,12.36374659687007,12.74034296018268,-26.00613698683981,-23.73866992187499,1,14580.0,-8.93177858927055
60754.54985107639,7.4,3.895,3.277,340.317,2.949,12.36374659687007,12.74034296018268,-32.9054139294883,-21.74319531249995,3,15955.0,-8.93177858927055
60754.54985107639,7.4,3.895,3.277,340.317,2.949,12.36374659687007,12.74034296018268,-37.93199259730176,-34.93092487792973,4,11721.0,-8.93177858927055
60754.31171425926,8.8,5.276,5.15,617.365,3.342,12.86491119944721,13.5708817250095,-27.58220474062011,-26.23735947265618,2,14074.0,-56.11460580415466
60754.31171425926,8.8,5.276,5.15,617.365,3.342,12.86491119944721,13.5708817250095,-23.87214212066408,-19.61140937499999,6,12869.0,-56.11460580415466
60754.31171425926,8.8,5.276,5.15,617.365,3.342,12.86491119944721,13.5708817250095,-32.39634360879592,-26.4863806152344,5,18463.0,-56.11460580415466
60754.31171425926,8.8,5.276,5.15,617.365,3.342,12.86491119944721,13.5708817250095,-25.64625436938383,-21.8979434570312,1,14716.0,-56.11460580415466
60754.31171425926,8.8,5.276,5.15,617.365,3.342,12.86491119944721,13.5708817250095,-32.9054139294883,-21.52879521484368,3,16208.0,-56.11460580415466
60754.31171425926,8.8,5.276,5.15,617.365,3.342,12.86491119944721,13.5708817250095,-37.57210997984572,-35.04198325195313,4,11741.0,-56.11460580415466
60754.23039092593,9.1,6.36,6.432,657.353,4.128,13.55936931494679,14.27150290303578,-26.86243950570804,-26.02040541992181,2,14209.0,-42.69976685632916
60754.23039092593,9.1,6.36,6.432,657.353,4.128,13.55936931494679,14.27150290303578,-23.87214212066408,-19.61140937499999,6,12959.0,-42.69976685632916
60754.23039092593,9.1,6.36,6.432,657.353,4.128,13.55936931494679,14.27150290303578,-32.75622622625201,-26.4863806152344,5,18669.0,-42.69976685632916
60754.23039092593,9.1,6.36,6.432,657.353,4.128,13.55936931494679,14.27150290303578,-26.00613698683981,-21.78966542968743,1,14871.0,-42.69976685632916
60754.23039092593,9.1,6.36,6.432,657.353,4.128,13.55936931494679,14.27150290303578,-32.54553131203227,-21.42159516601555,3,16469.0,-42.69976685632916
60754.23039092593,9.1,6.36,6.432,657.353,4.128,13.55936931494679,14.27150290303578,-37.93199259730176,-34.81986650390627,4,11792.0,-42.69976685632916
60754.21470658565,8.9,6.656,6.826,702.588,4.226,13.6975073708351,14.26005725577155,-26.86243950570804,-26.12888244628903,2,14238.0,-38.81958411374173
60754.21470658565,8.9,6.656,6.826,702.588,4.226,13.6975073708351,14.26005725577155,-23.51225950320799,-19.72061874999997,6,12940.0,-38.81958411374173
60754.21470658565,8.9,6.656,6.826,702.588,4.226,13.6975073708351,14.26005725577155,-32.75622622625201,-26.4863806152344,5,18656.0,-38.81958411374173
60754.21470658565,8.9,6.656,6.826,702.588,4.226,13.6975073708351,14.26005725577155,-25.64625436938383,-21.68138740234372,1,14790.0,-38.81958411374173
60754.21470658565,8.9,6.656,6.826,702.588,4.226,13.6975073708351,14.26005725577155,-32.54553131203227,-21.42159516601555,3,16483.0,-38.81958411374173
60754.21470658565,8.9,6.656,6.826,702.588,4.226,13.6975073708351,14.26005725577155,-37.93199259730176,-34.93092487792973,4,11816.0,-38.81958411374173
60754.59546034722,7.9,3.796,3.178,343.683,2.949,12.34636610118621,12.96050830036128,-30.46126568026858,-25.80345136718745,2,14008.0,4.776547290546984
60754.59546034722,7.9,3.796,3.178,343.683,2.949,12.34636610118621,12.96050830036128,-23.87214212066408,-19.50219999999996,6,12738.0,4.776547290546984
60754.59546034722,7.9,3.796,3.178,343.683,2.949,12.34636610118621,12.96050830036128,-32.39634360879592,-26.37700607910153,5,18407.0,4.776547290546984
60754.59546034722,7.9,3.796,3.178,343.683,2.949,12.34636610118621,12.96050830036128,-26.00613698683981,-22.11449951171875,1,14584.0,4.776547290546984
60754.59546034722,7.9,3.796,3.178,343.683,2.949,12.34636610118621,12.96050830036128,-32.54553131203227,-21.52879521484368,3,15963.0,4.776547290546984
60754.59546034722,7.9,3.796,3.178,343.683,2.949,12.34636610118621,12.96050830036128,-37.93199259730176,-34.93092487792973,4,11699.0,4.776547290546984
60753.89074501157,12.1,6.262,7.615,180.364,10.413,17.46881016842855,18.36945656099043,-24.34326118351566,-23.52543381347652,2,15780.0,50.62759462330499
60753.89074501157,12.1,6.262,7.615,180.364,10.413,17.46881016842855,18.36945656099043,-23.87214212066408,-18.84694374999998,6,13526.0,50.62759462330499
60753.89074501157,12.1,6.262,7.615,180.364,10.413,17.46881016842855,18.36945656099043,-33.11610884370805,-26.5957551513672,5,19369.0,50.62759462330499
60753.89074501157,12.1,6.262,7.615,180.364,10.413,17.46881016842855,18.36945656099043,-25.64625436938383,-21.24827529296869,1,15886.0,50.62759462330499
60753.89074501157,12.1,6.262,7.615,180.364,10.413,17.46881016842855,18.36945656099043,-32.54553131203227,-19.81359443359366,3,19992.0,50.62759462330499
60753.89074501157,12.1,6.262,7.615,180.364,10.413,17.46881016842855,18.36945656099043,-38.29187521475785,-34.93092487792973,4,12194.0,50.62759462330499
60754.290293125,9.1,5.473,5.446,588.067,3.637,13.04998319669662,13.74931104314445,-27.94208735807621,-26.12888244628903,2,14064.0,-54.09904442457172
60754.290293125,9.1,5.473,5.446,588.067,3.637,13.04998319669662,13.74931104314445,-23.87214212066408,-19.17457187499997,6,12852.0,-54.09904442457172
60754.290293125,9.1,5.473,5.446,588.067,3.637,13.04998319669662,13.74931104314445,-32.03646099133988,-26.37700607910153,5,18655.0,-54.09904442457172
60754.290293125,9.1,5.473,5.446,588.067,3.637,13.04998319669662,13.74931104314445,-25.64625436938383,-21.78966542968743,1,14659.0,-54.09904442457172
60754.290293125,9.1,5.473,5.446,588.067,3.637,13.04998319669662,13.74931104314445,-32.9054139294883,-21.52879521484368,3,16360.0,-54.09904442457172
60754.290293125,9.1,5.473,5.446,588.067,3.637,13.04998319669662,13.74931104314445,-38.29187521475785,-34.93092487792973,4,11797.0,-54.09904442457172
60754.34595883102,8.7,4.881,4.756,834.331,3.047,12.57521950188033,13.09890550703104,-27.58220474062011,-26.02040541992181,2,14046.0,-56.20998201268028
60754.34595883102,8.7,4.881,4.756,834.331,3.047,12.57521950188033,13.09890550703104,-23.87214212066408,-19.39299062499998,6,12815.0,-56.20998201268028
60754.34595883102,8.7,4.881,4.756,834.331,3.047,12.57521950188033,13.09890550703104,-32.75622622625201,-26.26763154296873,5,18520.0,-56.20998201268028
60754.34595883102,8.7,4.881,4.756,834.331,3.047,12.57521950188033,13.09890550703104,-25.64625436938383,-22.00622148437492,1,14549.0,-56.20998201268028
60754.34595883102,8.7,4.881,4.756,834.331,3.047,12.57521950188033,13.09890550703104,-32.9054139294883,-21.52879521484368,3,16076.0,-56.20998201268028
60754.34595883102,8.7,4.881,4.756,834.331,3.047,12.57521950188033,13.09890550703104,-37.57210997984572,-34.93092487792973,4,11711.0,-56.20998201268028
60754.36165297453,8.4,4.782,4.46,285.185,2.949,12.60418845290438,13.20538769470615,-27.58220474062011,-26.02040541992181,2,13970.0,-54.94833397910742
60754.36165297453,8.4,4.782,4.46,285.185,2.949,12.60418845290438,13.20538769470615,-23.51225950320799,-19.50219999999996,6,12769.0,-54.94833397910742
60754.36165297453,8.4,4.782,4.46,285.185,2.949,12.60418845290438,13.20538769470615,-32.39634360879592,-26.37700607910153,5,18468.0,-54.94833397910742
60754.36165297453,8.4,4.782,4.46,285.185,2.949,12.60418845290438,13.20538769470615,-25.28637175192773,-21.24827529296869,1,14646.0,-54.94833397910742
60754.36165297453,8.4,4.782,4.46,285.185,2.949,12.60418845290438,13.20538769470615,-32.9054139294883,-21.52879521484368,3,16145.0,-54.94833397910742
60754.36165297453,8.4,4.782,4.46,285.185,2.949,12.60418845290438,13.20538769470615,-37.57210997984572,-34.93092487792973,4,11745.0,-54.94833397910742
60753.92499648148,12.6,6.952,8.305,248.562,10.805,17.77765893080383,18.56758590512226,-1158.693271405,-27.1051756835937,2,15469.0,43.52625769339161
60753.92499648148,12.6,6.952,8.305,248.562,10.805,17.77765893080383,18.56758590512226,-23.51225950320799,-18.41010624999996,6,13591.0,43.52625769339161
60753.92499648148,12.6,6.952,8.305,248.562,10.805,17.77765893080383,18.56758590512226,-33.83587407862012,-26.92387875976561,5,19387.0,43.52625769339161
60753.92499648148,12.6,6.952,8.305,248.562,10.805,17.77765893080383,18.56758590512226,-25.64625436938383,-21.24827529296869,1,15887.0,43.52625769339161
60753.92499648148,12.6,6.952,8.305,248.562,10.805,17.77765893080383,18.56758590512226,-32.54553131203227,-19.9207944824218,3,19670.0,43.52625769339161
60753.92499648148,12.6,6.952,8.305,248.562,10.805,17.77765893080383,18.56758590512226,-37.93199259730176,-34.93092487792973,4,12292.0,43.52625769339161
60753.9592496412,13.2,7.642,8.896,298.052,11.002,18.05811044878325,18.78553074822711,-1158.693271405,-26.12888244628903,2,16540.0,34.92176179327154
60753.9592496412,13.2,7.642,8.896,298.052,11.002,18.05811044878325,18.78553074822711,-23.51225950320799,-19.06536249999999,6,13587.0,34.92176179327154
60753.9592496412,13.2,7.642,8.896,298.052,11.002,18.05811044878325,18.78553074822711,-33.83587407862012,-26.70512968749995,5,19498.0,34.92176179327154
60753.9592496412,13.2,7.642,8.896,298.052,11.002,18.05811044878325,18.78553074822711,-25.28637175192773,-21.0317192382812,1,16079.0,34.92176179327154
60753.9592496412,13.2,7.642,8.896,298.052,11.002,18.05811044878325,18.78553074822711,-32.9054139294883,-20.2423946289062,3,19505.0,34.92176179327154
60753.9592496412,13.2,7.642,8.896,298.052,11.002,18.05811044878325,18.78553074822711,-37.93199259730176,-34.93092487792973,4,12272.0,34.92176179327154
60754.22753501157,9.1,6.36,6.53,663.985,4.226,13.51907805270015,14.30297735282674,-27.22232212316408,-25.91192839355466,2,14204.0,-42.01292896160713
60754.22753501157,9.1,6.36,6.53,663.985,4.226,13.51907805270015,14.30297735282674,-24.23202473812012,-19.39299062499998,6,12917.0,-42.01292896160713
60754.22753501157,9.1,6.36,6.53,663.985,4.226,13.51907805270015,14.30297735282674,-32.39634360879592,-26.4863806152344,5,18657.0,-42.01292896160713
60754.22753501157,9.1,6.36,6.53,663.985,4.226,13.51907805270015,14.30297735282674,-25.64625436938383,-21.68138740234372,1,14781.0,-42.01292896160713
60754.22753501157,9.1,6.36,6.53,663.985,4.226,13.51907805270015,14.30297735282674,-32.54553131203227,-21.31439511718742,3,16480.0,-42.01292896160713
60754.22753501157,9.1,6.36,6.53,663.985,4.226,13.51907805270015,14.30297735282674,-37.93199259730176,-34.93092487792973,4,11804.0,-42.01292896160713
60754.26176027778,8.8,5.867,5.939,593.61,3.931,13.20826688370825,13.96515243452394,-27.58220474062011,-25.91192839355466,2,14144.0,-49.51502053143926
60754.26176027778,8.8,5.867,5.939,593.61,3.931,13.20826688370825,13.96515243452394,-23.87214212066408,-19.72061874999997,6,12862.0,-49.51502053143926
60754.26176027778,8.8,5.867,5.939,593.61,3.931,13.20826688370825,13.96515243452394,-33.11610884370805,-26.37700607910153,5,18695.0,-49.51502053143926
60754.26176027778,8.8,5.867,5.939,593.61,3.931,13.20826688370825,13.96515243452394,-25.28637175192773,-21.8979434570312,1,14698.0,-49.51502053143926
60754.26176027778,8.8,5.867,5.939,593.61,3.931,13.20826688370825,13.96515243452394,-32.9054139294883,-21.42159516601555,3,16434.0,-49.51502053143926
60754.26176027778,8.8,5.867,5.939,593.61,3.931,13.20826688370825,13.96515243452394,-37.93199259730176,-34.93092487792973,4,11822.0,-49.51502053143926
60754.37448783564,8.8,4.684,4.361,281.127,2.949,12.52017980733049,13.16797562146161,-28.3019699755323,-25.36954326171872,2,14040.0,-53.372618603033
60754.37448783564,8.8,4.684,4.361,281.127,2.949,12.52017980733049,13.16797562146161,-23.51225950320799,-19.82982812500001,6,12768.0,-53.372618603033
60754.37448783564,8.8,4.684,4.361,281.127,2.949,12.52017980733049,13.16797562146161,-32.75622622625201,-26.5957551513672,5,18460.0,-53.372618603033
60754.37448783564,8.8,4.684,4.361,281.127,2.949,12.52017980733049,13.16797562146161,-25.64625436938383,-21.68138740234372,1,14534.0,-53.372618603033
60754.37448783564,8.8,4.684,4.361,281.127,2.949,12.52017980733049,13.16797562146161,-32.9054139294883,-21.52879521484368,3,16092.0,-53.372618603033
60754.37448783564,8.8,4.684,4.361,281.127,2.949,12.52017980733049,13.16797562146161,-37.93199259730176,-34.93092487792973,4,11738.0,-53.372618603033
60754.27888020833,9.0,5.67,5.643,584.8,3.735,13.19963366264763,13.91047174618534,-27.58220474062011,-25.80345136718745,2,14137.0,-52.49457927141142
60754.27888020833,9.0,5.67,5.643,584.8,3.735,13.19963366264763,13.91047174618534,-23.87214212066408,-19.50219999999996,6,12839.0,-52.49457927141142
60754.27888020833,9.0,5.67,5.643,584.8,3.735,13.19963366264763,13.91047174618534,-32.39634360879592,-26.4863806152344,5,18562.0,-52.49457927141142
60754.27888020833,9.0,5.67,5.643,584.8,3.735,13.19963366264763,13.91047174618534,-25.64625436938383,-22.33105556640618,1,14680.0,-52.49457927141142
60754.27888020833,9.0,5.67,5.643,584.8,3.735,13.19963366264763,13.91047174618534,-32.54553131203227,-21.42159516601555,3,16357.0,-52.49457927141142
60754.27888020833,9.0,5.67,5.643,584.8,3.735,13.19963366264763,13.91047174618534,-37.93199259730176,-34.93092487792973,4,11769.0,-52.49457927141142
60754.52988233796,7.9,3.895,3.277,340.614,2.949,12.39850977556421,12.62157113591465,-30.10138306281254,-25.91192839355466,2,13935.0,-14.88143850131002
60754.52988233796,7.9,3.895,3.277,340.614,2.949,12.39850977556421,12.62157113591465,-23.87214212066408,-19.50219999999996,6,12786.0,-14.88143850131002
60754.52988233796,7.9,3.895,3.277,340.614,2.949,12.39850977556421,12.62157113591465,-32.75622622625201,-26.5957551513672,5,18468.0,-14.88143850131002
60754.52988233796,7.9,3.895,3.277,340.614,2.949,12.39850977556421,12.62157113591465,-25.64625436938383,-22.00622148437492,1,14463.0,-14.88143850131002
60754.52988233796,7.9,3.895,3.277,340.614,2.949,12.39850977556421,12.62157113591465,-32.54553131203227,-21.74319531249995,3,15960.0,-14.88143850131002
60754.52988233796,7.9,3.895,3.277,340.614,2.949,12.39850977556421,12.62157113591465,-37.93199259730176,-34.93092487792973,4,11678.0,-14.88143850131002
60754.30886106481,9.0,5.276,5.249,614.0,3.44,12.93443536950907,13.6140500032854,-27.94208735807621,-25.80345136718745,2,14069.0,-55.92825685601518
60754.30886106481,9.0,5.276,5.249,614.0,3.44,12.93443536950907,13.6140500032854,-23.87214212066408,-19.50219999999996,6,12817.0,-55.92825685601518
60754.30886106481,9.0,5.276,5.249,614.0,3.44,12.93443536950907,13.6140500032854,-32.39634360879592,-26.37700607910153,5,18539.0,-55.92825685601518
60754.30886106481,9.0,5.276,5.249,614.0,3.44,12.93443536950907,13.6140500032854,-25.64625436938383,-21.8979434570312,1,14612.0,-55.92825685601518
60754.30886106481,9.0,5.276,5.249,614.0,3.44,12.93443536950907,13.6140500032854,-32.54553131203227,-21.42159516601555,3,16284.0,-55.92825685601518
60754.30886106481,9.0,5.276,5.249,614.0,3.44,12.93443536950907,13.6140500032854,-37.93199259730176,-34.93092487792973,4,11786.0,-55.92825685601518
60754.11772576389,7.0,8.628,9.192,768.212,6.779,15.75346466987142,16.41612344956647,-31.18103091518066,-25.80345136718745,2,14733.0,-11.42545781196839
60754.11772576389,7.0,8.628,9.192,768.212,6.779,15.75346466987142,16.41612344956647,-23.51225950320799,-19.17457187499997,6,13249.0,-11.42545781196839
60754.11772576389,7.0,8.628,9.192,768.212,6.779,15.75346466987142,16.41612344956647,-32.75622622625201,-26.4863806152344,5,19225.0,-11.42545781196839
60754.11772576389,7.0,8.628,9.192,768.212,6.779,15.75346466987142,16.41612344956647,-25.28637175192773,-21.46483134765617,1,15424.0,-11.42545781196839
60754.11772576389,7.0,8.628,9.192,768.212,6.779,15.75346466987142,16.41612344956647,-32.54553131203227,-20.88559492187494,3,17621.0,-11.42545781196839
60754.11772576389,7.0,8.628,9.192,768.212,6.779,15.75346466987142,16.41612344956647,-37.93199259730176,-34.93092487792973,4,12029.0,-11.42545781196839
60754.18334666666,8.5,7.248,7.615,771.677,4.815,14.18280669803765,14.80368661413853,-27.58220474062011,-25.91192839355466,2,14263.0,-30.44017733043897
60754.18334666666,8.5,7.248,7.615,771.677,4.815,14.18280669803765,14.80368661413853,-23.51225950320799,-19.17457187499997,6,13000.0,-30.44017733043897
60754.18334666666,8.5,7.248,7.615,771.677,4.815,14.18280669803765,14.80368661413853,-32.39634360879592,-26.4863806152344,5,18856.0,-30.44017733043897
60754.18334666666,8.5,7.248,7.615,771.677,4.815,14.18280669803765,14.80368661413853,-25.64625436938383,-21.57310937499994,1,14912.0,-30.44017733043897
60754.18334666666,8.5,7.248,7.615,771.677,4.815,14.18280669803765,14.80368661413853,-32.54553131203227,-21.20719506835934,3,16824.0,-30.44017733043897
60754.18334666666,8.5,7.248,7.615,771.677,4.815,14.18280669803765,14.80368661413853,-37.57210997984572,-34.93092487792973,4,11895.0,-30.44017733043897
60754.20900180555,8.9,6.755,6.925,724.661,4.422,13.83276841069415,14.35733877640351,-27.58220474062011,-25.91192839355466,2,14252.0,-37.34932368470186
60754.20900180555,8.9,6.755,6.925,724.661,4.422,13.83276841069415,14.35733877640351,-24.23202473812012,-19.39299062499998,6,12915.0,-37.34932368470186
60754.20900180555,8.9,6.755,6.925,724.661,4.422,13.83276841069415,14.35733877640351,-32.39634360879592,-26.37700607910153,5,18772.0,-37.34932368470186
60754.20900180555,8.9,6.755,6.925,724.661,4.422,13.83276841069415,14.35733877640351,-25.64625436938383,-21.68138740234372,1,14900.0,-37.34932368470186
60754.20900180555,8.9,6.755,6.925,724.661,4.422,13.83276841069415,14.35733877640351,-32.54553131203227,-21.42159516601555,3,16565.0,-37.34932368470186
60754.20900180555,8.9,6.755,6.925,724.661,4.422,13.83276841069415,14.35733877640351,-37.93199259730176,-34.93092487792973,4,11828.0,-37.34932368470186
60754.38161793981,8.7,4.585,4.263,280.434,2.949,12.46513792545423,13.15358619536964,-27.58220474062011,-26.02040541992181,2,14044.0,-52.30918636720332
60754.38161793981,8.7,4.585,4.263,280.434,2.949,12.46513792545423,13.15358619536964,-23.51225950320799,-19.72061874999997,6,12796.0,-52.30918636720332
60754.38161793981,8.7,4.585,4.263,280.434,2.949,12.46513792545423,13.15358619536964,-32.39634360879592,-26.4863806152344,5,18364.0,-52.30918636720332
60754.38161793981,8.7,4.585,4.263,280.434,2.949,12.46513792545423,13.15358619536964,-25.64625436938383,-21.8979434570312,1,14610.5,-52.30918636720332
60754.38161793981,8.7,4.585,4.263,280.434,2.949,12.46513792545423,13.15358619536964,-32.9054139294883,-21.63599526367182,3,16034.0,-52.30918636720332
60754.38161793981,8.7,4.585,4.263,280.434,2.949,12.46513792545423,13.15358619536964,-38.29187521475785,-34.93092487792973,4,11701.0,-52.30918636720332
60754.52845366898,7.9,3.895,3.277,340.02,2.949,12.32318919050584,12.76351987086305,-30.46126568026858,-26.02040541992181,2,13980.0,-15.30452585342978
60754.52845366898,7.9,3.895,3.277,340.02,2.949,12.32318919050584,12.76351987086305,-23.87214212066408,-19.17457187499997,6,12743.0,-15.30452585342978
60754.52845366898,7.9,3.895,3.277,340.02,2.949,12.32318919050584,12.76351987086305,-32.39634360879592,-26.4863806152344,5,18330.0,-15.30452585342978
60754.52845366898,7.9,3.895,3.277,340.02,2.949,12.32318919050584,12.76351987086305,-25.28637175192773,-21.78966542968743,1,14563.0,-15.30452585342978
60754.52845366898,7.9,3.895,3.277,340.02,2.949,12.32318919050584,12.76351987086305,-32.9054139294883,-21.74319531249995,3,15912.0,-15.30452585342978
60754.52845366898,7.9,3.895,3.277,340.02,2.949,12.32318919050584,12.76351987086305,-37.93199259730176,-34.93092487792973,4,11722.0,-15.30452585342978
60754.46716738426,7.5,3.994,3.573,314.978,2.753,12.27104551612784,12.88808592280117,-29.02173521044438,-25.69497434082029,2,13927.0,-32.85138352691261
60754.46716738426,7.5,3.994,3.573,314.978,2.753,12.27104551612784,12.88808592280117,-23.87214212066408,-20.04824687499996,6,12770.0,-32.85138352691261
60754.46716738426,7.5,3.994,3.573,314.978,2.753,12.27104551612784,12.88808592280117,-32.39634360879592,-26.4863806152344,5,18452.0,-32.85138352691261
60754.46716738426,7.5,3.994,3.573,314.978,2.753,12.27104551612784,12.88808592280117,-25.28637175192773,-21.68138740234372,1,14587.0,-32.85138352691261
60754.46716738426,7.5,3.994,3.573,314.978,2.753,12.27104551612784,12.88808592280117,-32.54553131203227,-21.52879521484368,3,16048.0,-32.85138352691261
60754.46716738426,7.5,3.994,3.573,314.978,2.753,12.27104551612784,12.88808592280117,-38.29187521475785,-34.93092487792973,4,11684.0,-32.85138352691261
60754.42153438657,8.0,4.289,3.967,296.766,2.753,12.38692132022403,12.96630252803137,-27.58220474062011,-26.02040541992181,2,14029.0,-44.4302749313989
60754.42153438657,8.0,4.289,3.967,296.766,2.753,12.38692132022403,12.96630252803137,-23.87214212066408,-19.72061874999997,6,12805.0,-44.4302749313989
60754.42153438657,8.0,4.289,3.967,296.766,2.753,12.38692132022403,12.96630252803137,-32.39634360879592,-26.5957551513672,5,18392.0,-44.4302749313989
